"""администрирование сетей и серверов""","356","140428","70214"
"""администрирование сетей и серверов""","193","176144","88072"
"""администрирование сетей и серверов""","88","264431","88143"
"""администрирование сетей и серверов""","191","283100","94366"
"""администрирование сетей и серверов""","116","323210","107736"
"""администрирование сетей и серверов""","168","525984","175328"
"""администрирование сетей и серверов""","318","529767","264883"
"""администрирование сетей и серверов""","210","531600","177200"
"""администрирование сетей и серверов""","44","538019","179339"
"""администрирование сетей и серверов""","334","568295","189431"
"""администрирование сетей и серверов""","252","588877","196292"
"""администрирование сетей и серверов""","312","596246","198748"
"""администрирование сетей и серверов""","149","604994","302497"
"""администрирование сетей и серверов""","259","635045","317522"
"""администрирование сетей и серверов""","148","649303","216434"
"""администрирование сетей и серверов""","29","655199","327599"
"""администрирование сетей и серверов""","126","656001","218667"
"""администрирование сетей и серверов""","274","762230","254076"
"""администрирование сетей и серверов""","127","789730","394865"
"""администрирование сетей и серверов""","187","797390","398695"
"""администрирование сетей и серверов""","260","896693","448346"
"""администрирование сетей и серверов""","59","971417","485708"
"""администрирование сетей и серверов""","144","981566","327188"
"""администрирование сетей и серверов""","319","1068659","534329"
"""администрирование сетей и серверов""","28","1076368","538184"
"""администрирование сетей и серверов""","167","1102029","367343"
"""администрирование сетей и серверов""","275","1203869","601934"
"""администрирование сетей и серверов""","159","1241492","413830"
"""администрирование сетей и серверов""","118","1341168","447056"
"""администрирование сетей и серверов""","62","1348740","449580"
"""администрирование сетей и серверов""","361","1369540","684770"
"""администрирование сетей и серверов""","70","1370505","685252"
"""администрирование сетей и серверов""","180","1483235","741617"
"""администрирование сетей и серверов""","348","1492173","497391"
"""администрирование сетей и серверов""","37","1557575","778787"
"""администрирование сетей и серверов""","104","1675588","837794"
"""администрирование сетей и серверов""","291","1692828","846414"
"""администрирование сетей и серверов""","147","1725666","575222"
"""администрирование сетей и серверов""","122","1753939","584646"
"""администрирование сетей и серверов""","267","1859183","619727"
"""администрирование сетей и серверов""","318","1890816","945408"
"""администрирование сетей и серверов""","97","1980868","990434"
"""администрирование сетей и серверов""","72","2020254","673418"
"""администрирование сетей и серверов""","252","2035477","1017738"
"""администрирование сетей и серверов""","122","2089060","1044530"
"""администрирование сетей и серверов""","146","2141150","1070575"
"""администрирование сетей и серверов""","332","2145218","715072"
"""администрирование сетей и серверов""","77","2238654","746218"
"""администрирование сетей и серверов""","340","2242113","1121056"
"""администрирование сетей и серверов""","173","2249847","749949"
"""администрирование сетей и серверов""","136","2291094","1145547"
"""администрирование сетей и серверов""","119","2330311","1165155"
"""администрирование сетей и серверов""","334","2370830","790276"
"""администрирование сетей и серверов""","322","2414090","804696"
"""администрирование сетей и серверов""","295","2431289","810429"
"""администрирование сетей и серверов""","59","2549674","1274837"
"""администрирование сетей и серверов""","129","2554386","1277193"
"""администрирование сетей и серверов""","151","2579338","859779"
"""администрирование сетей и серверов""","64","2637795","879265"
"""администрирование сетей и серверов""","81","2665254","1332627"
"""администрирование сетей и серверов""","156","2703053","901017"
"""администрирование сетей и серверов""","242","2718096","906032"
"""администрирование сетей и серверов""","308","2908382","969460"
"""администрирование сетей и серверов""","24","2952279","984093"
"""администрирование сетей и серверов""","131","3042508","1521254"
"""администрирование сетей и серверов""","21","3043953","1521976"
"""администрирование сетей и серверов""","60","3126737","1563368"
"""администрирование сетей и серверов""","38","3157397","1052465"
"""администрирование сетей и серверов""","320","3191898","1595949"
"""администрирование сетей и серверов""","306","3201893","1067297"
"""администрирование сетей и серверов""","28","3379790","1126596"
"""администрирование сетей и серверов""","197","3497015","1748507"
"""администрирование сетей и серверов""","72","3541629","1770814"
"""администрирование сетей и серверов""","120","3567763","1189254"
"""администрирование сетей и серверов""","278","3652706","1826353"
"""администрирование сетей и серверов""","63","3758298","1879149"
"""администрирование сетей и серверов""","324","3763107","1254369"
"""администрирование сетей и серверов""","115","3814473","1907236"
"""администрирование сетей и серверов""","47","3817522","1272507"
"""администрирование сетей и серверов""","355","3838047","1279349"
"""администрирование сетей и серверов""","124","3988828","1329609"
"""администрирование сетей и серверов""","190","4043613","2021806"
"""администрирование сетей и серверов""","258","4104152","1368050"
"""администрирование сетей и серверов""","288","4114167","2057083"
"""администрирование сетей и серверов""","254","4132250","2066125"
"""администрирование сетей и серверов""","86","4147062","1382354"
"""администрирование сетей и серверов""","339","4148813","2074406"
"""администрирование сетей и серверов""","167","4168502","1389500"
"""администрирование сетей и серверов""","202","4233392","1411130"
"""администрирование сетей и серверов""","265","4257626","1419208"
"""администрирование сетей и серверов""","83","4263693","2131846"
"""администрирование сетей и серверов""","220","4290617","1430205"
"""администрирование сетей и серверов""","15","4410970","1470323"
"""администрирование сетей и серверов""","161","4432060","2216030"
"""администрирование сетей и серверов""","58","4437228","2218614"
"""администрирование сетей и серверов""","313","4497602","2248801"
"""администрирование сетей и серверов""","356","4586642","2293321"
"""администрирование сетей и серверов""","197","4667635","2333817"
"""администрирование сетей и серверов""","32","4702485","1567495"
"""администрирование сетей и серверов""","279","4703158","2351579"
"""администрирование сетей и серверов""","362","4793945","2396972"
"""администрирование сетей и серверов""","30","4980050","1660016"
"""администрирование сетей и серверов""","213","5041790","1680596"
"""администрирование сетей и серверов""","37","5083187","2541593"
"""администрирование сетей и серверов""","73","5099976","2549988"
"""администрирование сетей и серверов""","216","5229999","1743333"
"""администрирование сетей и серверов""","311","5244944","2622472"
"""администрирование сетей и серверов""","201","5372078","2686039"
"""администрирование сетей и серверов""","298","5410890","2705445"
"""администрирование сетей и серверов""","114","5463906","2731953"
"""администрирование сетей и серверов""","230","5727872","1909290"
"""администрирование сетей и серверов""","274","5782109","2891054"
"""администрирование сетей и серверов""","142","5806413","1935471"
"""администрирование сетей и серверов""","166","5888257","1962752"
"""администрирование сетей и серверов""","135","5912190","1970730"
"""администрирование сетей и серверов""","94","5915884","2957942"
"""администрирование сетей и серверов""","232","5975933","2987966"
"""администрирование сетей и серверов""","267","6001715","3000857"
"""администрирование сетей и серверов""","353","6220758","2073586"
"""администрирование сетей и серверов""","230","6222545","3111272"
"""администрирование сетей и серверов""","79","6233701","2077900"
"""администрирование сетей и серверов""","118","6247878","2082626"
"""администрирование сетей и серверов""","238","6300071","2100023"
"""администрирование сетей и серверов""","186","6327722","3163861"
"""администрирование сетей и серверов""","362","6331326","3165663"
"""администрирование сетей и серверов""","156","6388401","2129467"
"""администрирование сетей и серверов""","284","6418191","3209095"
"""администрирование сетей и серверов""","118","6421814","2140604"
"""администрирование сетей и серверов""","234","6553790","2184596"
"""администрирование сетей и серверов""","269","6586126","3293063"
"""администрирование сетей и серверов""","317","6636181","3318090"
"""администрирование сетей и серверов""","264","6694853","2231617"
"""администрирование сетей и серверов""","55","6703958","2234652"
"""администрирование сетей и серверов""","288","6713495","3356747"
"""администрирование сетей и серверов""","340","6715574","2238524"
"""администрирование сетей и серверов""","143","6728225","2242741"
"""администрирование сетей и серверов""","249","6773834","3386917"
"""администрирование сетей и серверов""","309","6867020","3433510"
"""администрирование сетей и серверов""","247","6867070","2289023"
"""администрирование сетей и серверов""","326","7035224","2345074"
"""администрирование сетей и серверов""","193","7050405","3525202"
"""администрирование сетей и серверов""","51","7108439","2369479"
"""администрирование сетей и серверов""","324","7136258","3568129"
"""администрирование сетей и серверов""","74","7229039","2409679"
"""администрирование сетей и серверов""","46","7312483","2437494"
"""администрирование сетей и серверов""","190","7342493","2447497"
"""администрирование сетей и серверов""","255","7369666","3684833"
"""администрирование сетей и серверов""","229","7375383","2458461"
"""администрирование сетей и серверов""","262","7510082","3755041"
"""администрирование сетей и серверов""","247","7571771","2523923"
"""администрирование сетей и серверов""","277","7643381","2547793"
"""администрирование сетей и серверов""","234","7733569","3866784"
"""администрирование сетей и серверов""","246","7786930","3893465"
"""администрирование сетей и серверов""","291","7806817","3903408"
"""администрирование сетей и серверов""","113","7826976","3913488"
"""администрирование сетей и серверов""","207","7901971","3950985"
"""администрирование сетей и серверов""","60","7945477","2648492"
"""администрирование сетей и серверов""","193","8055594","2685198"
"""администрирование сетей и серверов""","286","8058470","2686156"
"""администрирование сетей и серверов""","16","8203049","4101524"
"""администрирование сетей и серверов""","329","8271705","4135852"
"""администрирование сетей и серверов""","90","8306696","2768898"
"""администрирование сетей и серверов""","80","8388384","2796128"
"""администрирование сетей и серверов""","143","8421927","4210963"
"""администрирование сетей и серверов""","206","8470020","4235010"
"""администрирование сетей и серверов""","168","8479649","4239824"
"""администрирование сетей и серверов""","340","8692620","2897540"
"""администрирование сетей и серверов""","32","8778596","4389298"
"""администрирование сетей и серверов""","166","8836770","4418385"
"""администрирование сетей и серверов""","161","8846791","2948930"
"""администрирование сетей и серверов""","89","8966164","2988721"
"""администрирование сетей и серверов""","314","8970355","2990118"
"""администрирование сетей и серверов""","27","9039802","4519901"
"""администрирование сетей и серверов""","325","9046680","4523340"
"""администрирование сетей и серверов""","90","9094890","4547445"
"""администрирование сетей и серверов""","170","9120341","3040113"
"""администрирование сетей и серверов""","256","9244789","3081596"
"""администрирование сетей и серверов""","74","9322140","3107380"
"""администрирование сетей и серверов""","105","9352859","4676429"
"""администрирование сетей и серверов""","203","9463763","4731881"
"""администрирование сетей и серверов""","155","9502673","3167557"
"""администрирование сетей и серверов""","205","9521314","3173771"
"""администрирование сетей и серверов""","43","9556515","4778257"
"""администрирование сетей и серверов""","26","9578413","4789206"
"""администрирование сетей и серверов""","119","9623661","4811830"
"""администрирование сетей и серверов""","350","9708726","4854363"
"""администрирование сетей и серверов""","37","9714273","3238091"
"""администрирование сетей и серверов""","179","9719674","3239891"
"""администрирование сетей и серверов""","342","9728161","3242720"
"""администрирование сетей и серверов""","37","9807629","3269209"
"""администрирование сетей и серверов""","287","9916065","3305355"
"""администрирование сетей и серверов""","258","9967066","3322355"
"""веб-разработка""","39","107984","53992"
"""веб-разработка""","252","118559","39519"
"""веб-разработка""","256","124547","41515"
"""веб-разработка""","189","138021","46007"
"""веб-разработка""","226","139426","46475"
"""веб-разработка""","345","242393","80797"
"""веб-разработка""","192","317362","158681"
"""веб-разработка""","130","380157","126719"
"""веб-разработка""","133","399125","133041"
"""веб-разработка""","262","413937","137979"
"""веб-разработка""","95","441584","147194"
"""веб-разработка""","173","471398","235699"
"""веб-разработка""","350","558818","186272"
"""веб-разработка""","92","611059","203686"
"""веб-разработка""","27","667639","333819"
"""веб-разработка""","247","753643","376821"
"""веб-разработка""","332","775835","258611"
"""веб-разработка""","216","810036","405018"
"""веб-разработка""","342","923823","307941"
"""веб-разработка""","332","963401","481700"
"""веб-разработка""","100","1016034","508017"
"""веб-разработка""","82","1039868","519934"
"""веб-разработка""","139","1041009","347003"
"""веб-разработка""","359","1045050","522525"
"""веб-разработка""","139","1092104","364034"
"""веб-разработка""","84","1220446","610223"
"""веб-разработка""","47","1268496","422832"
"""веб-разработка""","346","1284433","642216"
"""веб-разработка""","141","1301128","650564"
