"""администрирование сетей и серверов""","358","102050","51025"
"""администрирование сетей и серверов""","345","103784","51892"
"""администрирование сетей и серверов""","315","104524","52262"
"""администрирование сетей и серверов""","355","106708","53354"
"""администрирование сетей и серверов""","263","111494","55747"
"""администрирование сетей и серверов""","91","115920","57960"
"""администрирование сетей и серверов""","257","117752","58876"
"""администрирование сетей и серверов""","27","119995","59997"
"""администрирование сетей и серверов""","157","120462","60231"
"""администрирование сетей и серверов""","242","126834","63417"
"""администрирование сетей и серверов""","66","132265","44088"
"""администрирование сетей и серверов""","156","139336","69668"
"""администрирование сетей и серверов""","292","141137","70568"
"""администрирование сетей и серверов""","332","141159","70579"
"""администрирование сетей и серверов""","252","141299","47099"
"""администрирование сетей и серверов""","101","142807","47602"
"""администрирование сетей и серверов""","294","143157","47719"
"""администрирование сетей и серверов""","312","149921","49973"
"""администрирование сетей и серверов""","243","153625","76812"
"""администрирование сетей и серверов""","173","165709","55236"
"""администрирование сетей и серверов""","256","167138","55712"
"""администрирование сетей и серверов""","29","168846","56282"
"""администрирование сетей и серверов""","312","172026","86013"
"""администрирование сетей и серверов""","150","173014","57671"
"""администрирование сетей и серверов""","315","197014","98507"
"""администрирование сетей и серверов""","331","202540","67513"
"""администрирование сетей и серверов""","244","216784","108392"
"""администрирование сетей и серверов""","252","225811","75270"
"""администрирование сетей и серверов""","143","226866","113433"
"""администрирование сетей и серверов""","227","227455","75818"
"""администрирование сетей и серверов""","71","227757","113878"
"""администрирование сетей и серверов""","108","232036","77345"
"""администрирование сетей и серверов""","329","233690","77896"
"""администрирование сетей и серверов""","117","236361","78787"
"""администрирование сетей и серверов""","276","244450","81483"
"""администрирование сетей и серверов""","246","246275","123137"
"""администрирование сетей и серверов""","185","247740","82580"
"""администрирование сетей и серверов""","111","251597","125798"
"""администрирование сетей и серверов""","31","260211","86737"
"""администрирование сетей и серверов""","279","260396","86798"
"""администрирование сетей и серверов""","102","265059","132529"
"""администрирование сетей и серверов""","19","274067","137033"
"""администрирование сетей и серверов""","258","274673","137336"
"""администрирование сетей и серверов""","154","274846","137423"
"""администрирование сетей и серверов""","17","278718","92906"
"""администрирование сетей и серверов""","175","294149","98049"
"""администрирование сетей и серверов""","97","299694","99898"
"""администрирование сетей и серверов""","278","300819","100273"
"""администрирование сетей и серверов""","272","308177","102725"
"""администрирование сетей и серверов""","330","312415","156207"
"""администрирование сетей и серверов""","336","314613","104871"
"""администрирование сетей и серверов""","115","316162","105387"
"""администрирование сетей и серверов""","201","316423","105474"
"""администрирование сетей и серверов""","133","317177","105725"
"""администрирование сетей и серверов""","152","317662","105887"
"""администрирование сетей и серверов""","247","336064","112021"
"""администрирование сетей и серверов""","276","339541","169770"
"""администрирование сетей и серверов""","156","341641","170820"
"""администрирование сетей и серверов""","106","341842","113947"
"""администрирование сетей и серверов""","43","344489","114829"
"""администрирование сетей и серверов""","49","346115","115371"
"""администрирование сетей и серверов""","73","348780","174390"
"""администрирование сетей и серверов""","14","354480","118160"
"""администрирование сетей и серверов""","340","360958","120319"
"""администрирование сетей и серверов""","297","365408","182704"
"""администрирование сетей и серверов""","73","368595","122865"
"""администрирование сетей и серверов""","319","378972","126324"
"""администрирование сетей и серверов""","49","383684","127894"
"""администрирование сетей и серверов""","354","394756","197378"
"""администрирование сетей и серверов""","248","398779","132926"
"""администрирование сетей и серверов""","283","408464","136154"
"""администрирование сетей и серверов""","227","410342","136780"
"""администрирование сетей и серверов""","16","424792","141597"
"""администрирование сетей и серверов""","285","429221","143073"
"""администрирование сетей и серверов""","110","435578","145192"
"""администрирование сетей и серверов""","30","437395","218697"
"""администрирование сетей и серверов""","233","437837","145945"
"""администрирование сетей и серверов""","138","441977","147325"
"""администрирование сетей и серверов""","337","444087","148029"
"""администрирование сетей и серверов""","23","449449","224724"
"""администрирование сетей и серверов""","96","449728","149909"
"""администрирование сетей и серверов""","166","450621","225310"
"""администрирование сетей и серверов""","58","454932","227466"
"""администрирование сетей и серверов""","94","465643","232821"
"""администрирование сетей и серверов""","125","477643","238821"
"""администрирование сетей и серверов""","46","478643","159547"
"""администрирование сетей и серверов""","328","480009","240004"
"""администрирование сетей и серверов""","53","483996","161332"
"""администрирование сетей и серверов""","283","499146","166382"
"""администрирование сетей и серверов""","292","504942","252471"
"""администрирование сетей и серверов""","255","506891","253445"
"""администрирование сетей и серверов""","334","507425","253712"
"""администрирование сетей и серверов""","354","509471","169823"
"""администрирование сетей и серверов""","280","518930","172976"
"""администрирование сетей и серверов""","267","524395","262197"
"""администрирование сетей и серверов""","133","525354","175118"
"""администрирование сетей и серверов""","241","525943","262971"
"""администрирование сетей и серверов""","172","531041","265520"
"""администрирование сетей и серверов""","243","534950","178316"
"""администрирование сетей и серверов""","16","539132","269566"
"""администрирование сетей и серверов""","324","539841","179947"
"""администрирование сетей и серверов""","171","540172","180057"
"""администрирование сетей и серверов""","149","541533","180511"
"""администрирование сетей и серверов""","205","552712","184237"
"""администрирование сетей и серверов""","241","553786","184595"
"""администрирование сетей и серверов""","77","553881","184627"
"""администрирование сетей и серверов""","183","556613","278306"
"""администрирование сетей и серверов""","327","558670","186223"
"""администрирование сетей и серверов""","253","565565","282782"
"""администрирование сетей и серверов""","43","566287","283143"
"""администрирование сетей и серверов""","23","577635","192545"
"""администрирование сетей и серверов""","77","578018","289009"
"""администрирование сетей и серверов""","338","579992","193330"
"""администрирование сетей и серверов""","266","583291","194430"
"""администрирование сетей и серверов""","58","587179","195726"
"""администрирование сетей и серверов""","203","589233","294616"
"""администрирование сетей и серверов""","311","593758","197919"
"""администрирование сетей и серверов""","172","597426","199142"
"""администрирование сетей и серверов""","236","600438","200146"
"""администрирование сетей и серверов""","190","616066","308033"
"""администрирование сетей и серверов""","270","619768","206589"
"""администрирование сетей и серверов""","186","624368","312184"
"""администрирование сетей и серверов""","20","632961","210987"
"""администрирование сетей и серверов""","303","637490","318745"
"""администрирование сетей и серверов""","309","642051","321025"
"""администрирование сетей и серверов""","108","645632","215210"
"""администрирование сетей и серверов""","50","648089","216029"
"""администрирование сетей и серверов""","42","653092","326546"
"""администрирование сетей и серверов""","169","658718","219572"
"""администрирование сетей и серверов""","39","661886","330943"
"""администрирование сетей и серверов""","162","682734","227578"
"""администрирование сетей и серверов""","22","686464","228821"
"""администрирование сетей и серверов""","155","686657","228885"
"""администрирование сетей и серверов""","314","696312","232104"
"""администрирование сетей и серверов""","54","701142","350571"
"""администрирование сетей и серверов""","364","704611","352305"
"""администрирование сетей и серверов""","177","705059","352529"
"""администрирование сетей и серверов""","54","706117","353058"
"""администрирование сетей и серверов""","360","706231","353115"
"""администрирование сетей и серверов""","17","714797","357398"
"""администрирование сетей и серверов""","131","724436","241478"
"""администрирование сетей и серверов""","341","727514","363757"
"""администрирование сетей и серверов""","315","731217","365608"
"""администрирование сетей и серверов""","126","731716","365858"
"""администрирование сетей и серверов""","155","735614","367807"
"""администрирование сетей и серверов""","189","742039","371019"
"""администрирование сетей и серверов""","293","746757","248919"
"""администрирование сетей и серверов""","201","749892","249964"
"""администрирование сетей и серверов""","235","753098","376549"
"""администрирование сетей и серверов""","332","759258","379629"
"""администрирование сетей и серверов""","217","765711","382855"
"""администрирование сетей и серверов""","216","768364","256121"
"""администрирование сетей и серверов""","330","771064","385532"
"""администрирование сетей и серверов""","110","775777","258592"
"""администрирование сетей и серверов""","182","779045","259681"
"""администрирование сетей и серверов""","29","784777","392388"
"""администрирование сетей и серверов""","105","787531","393765"
"""администрирование сетей и серверов""","240","797877","398938"
"""администрирование сетей и серверов""","287","805053","268351"
"""администрирование сетей и серверов""","259","808940","269646"
"""администрирование сетей и серверов""","211","814416","407208"
"""администрирование сетей и серверов""","302","821526","410763"
"""администрирование сетей и серверов""","173","827222","413611"
"""администрирование сетей и серверов""","355","828715","276238"
"""администрирование сетей и серверов""","116","848062","282687"
"""администрирование сетей и серверов""","238","848719","424359"
"""администрирование сетей и серверов""","259","864434","432217"
"""администрирование сетей и серверов""","279","882725","441362"
"""администрирование сетей и серверов""","271","883169","441584"
"""администрирование сетей и серверов""","263","897299","299099"
"""администрирование сетей и серверов""","283","899422","299807"
"""администрирование сетей и серверов""","104","911981","455990"
"""администрирование сетей и серверов""","227","913687","456843"
"""администрирование сетей и серверов""","123","916144","305381"
"""администрирование сетей и серверов""","195","920070","306690"
"""администрирование сетей и серверов""","138","920980","306993"
"""администрирование сетей и серверов""","343","925316","462658"
"""администрирование сетей и серверов""","64","931898","465949"
"""администрирование сетей и серверов""","183","938016","312672"
"""администрирование сетей и серверов""","127","950716","475358"
"""администрирование сетей и серверов""","18","954098","318032"
"""администрирование сетей и серверов""","26","967926","322642"
"""администрирование сетей и серверов""","287","970415","323471"
"""администрирование сетей и серверов""","60","984952","492476"
"""администрирование сетей и серверов""","244","986266","493133"
"""администрирование сетей и серверов""","35","990258","495129"
"""администрирование сетей и серверов""","257","995443","331814"
"""администрирование сетей и серверов""","211","1000816","333605"
"""администрирование сетей и серверов""","190","1028345","342781"
"""администрирование сетей и серверов""","354","1037610","518805"
"""администрирование сетей и серверов""","265","1045472","522736"
"""администрирование сетей и серверов""","117","1056491","352163"
"""администрирование сетей и серверов""","188","1060020","530010"
"""администрирование сетей и серверов""","96","1061583","353861"
"""администрирование сетей и серверов""","192","1069683","534841"
"""администрирование сетей и серверов""","262","1082006","360668"
"""администрирование сетей и серверов""","76","1082828","360942"
"""администрирование сетей и серверов""","59","1083237","361079"
"""администрирование сетей и серверов""","347","1086982","362327"
"""администрирование сетей и серверов""","140","1088507","362835"
"""администрирование сетей и серверов""","273","1100561","366853"
"""администрирование сетей и серверов""","141","1115146","557573"
"""администрирование сетей и серверов""","239","1116270","372090"
"""администрирование сетей и серверов""","317","1118075","559037"
"""администрирование сетей и серверов""","314","1122047","374015"
"""администрирование сетей и серверов""","177","1124382","562191"
"""администрирование сетей и серверов""","341","1124652","374884"
"""администрирование сетей и серверов""","112","1126378","375459"
"""администрирование сетей и серверов""","213","1137036","379012"
"""администрирование сетей и серверов""","112","1138255","569127"
"""администрирование сетей и серверов""","274","1145959","381986"
"""администрирование сетей и серверов""","46","1150709","383569"
"""администрирование сетей и серверов""","333","1152973","384324"
"""администрирование сетей и серверов""","232","1157669","385889"
"""администрирование сетей и серверов""","97","1172390","586195"
"""администрирование сетей и серверов""","217","1173827","586913"
"""администрирование сетей и серверов""","303","1179934","393311"
"""администрирование сетей и серверов""","67","1186147","395382"
"""администрирование сетей и серверов""","311","1186951","593475"
"""администрирование сетей и серверов""","45","1193800","397933"
"""администрирование сетей и серверов""","294","1201799","400599"
"""администрирование сетей и серверов""","266","1218667","609333"
"""администрирование сетей и серверов""","167","1219537","609768"
"""администрирование сетей и серверов""","240","1223861","407953"
"""администрирование сетей и серверов""","35","1228657","409552"
"""администрирование сетей и серверов""","311","1233459","411153"
"""администрирование сетей и серверов""","86","1238121","619060"
"""администрирование сетей и серверов""","143","1239039","413013"
"""администрирование сетей и серверов""","265","1240228","620114"
"""администрирование сетей и серверов""","166","1247489","415829"
"""администрирование сетей и серверов""","356","1255134","627567"
"""администрирование сетей и серверов""","150","1256283","628141"
"""администрирование сетей и серверов""","144","1257928","628964"
"""администрирование сетей и серверов""","343","1259108","629554"
"""администрирование сетей и серверов""","177","1266216","633108"
"""администрирование сетей и серверов""","181","1268016","422672"
"""администрирование сетей и серверов""","96","1283029","427676"
"""администрирование сетей и серверов""","341","1292664","430888"
"""администрирование сетей и серверов""","208","1316630","658315"
"""администрирование сетей и серверов""","124","1316921","658460"
"""администрирование сетей и серверов""","240","1324544","441514"
"""администрирование сетей и серверов""","97","1328856","442952"
"""администрирование сетей и серверов""","165","1332388","666194"
"""администрирование сетей и серверов""","206","1333806","666903"
"""администрирование сетей и серверов""","176","1340215","670107"
"""администрирование сетей и серверов""","147","1340779","670389"
"""администрирование сетей и серверов""","282","1345451","672725"
"""администрирование сетей и серверов""","310","1348887","449629"
"""администрирование сетей и серверов""","148","1353605","676802"
"""администрирование сетей и серверов""","286","1355671","677835"
"""администрирование сетей и серверов""","354","1361483","453827"
"""администрирование сетей и серверов""","21","1361820","453940"
"""администрирование сетей и серверов""","279","1373586","686793"
"""администрирование сетей и серверов""","94","1376047","458682"
"""администрирование сетей и серверов""","278","1378460","459486"
"""администрирование сетей и серверов""","233","1380280","460093"
"""администрирование сетей и серверов""","135","1381593","690796"
"""администрирование сетей и серверов""","46","1384417","692208"
"""администрирование сетей и серверов""","138","1385974","461991"
"""администрирование сетей и серверов""","164","1387289","693644"
"""администрирование сетей и серверов""","46","1388757","694378"
"""администрирование сетей и серверов""","141","1390092","463364"
"""администрирование сетей и серверов""","341","1390795","463598"
"""администрирование сетей и серверов""","219","1397491","698745"
"""администрирование сетей и серверов""","47","1397852","698926"
"""администрирование сетей и серверов""","114","1399032","699516"
"""администрирование сетей и серверов""","99","1403447","467815"
"""администрирование сетей и серверов""","330","1404899","702449"
"""администрирование сетей и серверов""","146","1410020","705010"
"""администрирование сетей и серверов""","327","1412502","706251"
"""администрирование сетей и серверов""","171","1420451","473483"
"""администрирование сетей и серверов""","277","1421932","710966"
"""администрирование сетей и серверов""","246","1426302","475434"
"""администрирование сетей и серверов""","226","1428007","476002"
"""администрирование сетей и серверов""","180","1430211","476737"
"""администрирование сетей и серверов""","103","1433919","716959"
"""администрирование сетей и серверов""","109","1436141","478713"
