"""администрирование сетей и серверов""","17","180472","60157"
"""администрирование сетей и серверов""","116","498112","166037"
"""администрирование сетей и серверов""","327","587699","195899"
"""администрирование сетей и серверов""","326","1190561","595280"
"""администрирование сетей и серверов""","343","1286462","428820"
"""администрирование сетей и серверов""","128","1402189","701094"
"""администрирование сетей и серверов""","108","1465099","732549"
"""администрирование сетей и серверов""","14","1649033","549677"
"""администрирование сетей и серверов""","126","1679786","559928"
"""администрирование сетей и серверов""","36","1985409","661803"
"""администрирование сетей и серверов""","217","2010073","670024"
"""администрирование сетей и серверов""","148","2096368","1048184"
"""администрирование сетей и серверов""","239","2636656","878885"
"""администрирование сетей и серверов""","186","3538886","1179628"
"""администрирование сетей и серверов""","73","3663461","1831730"
"""администрирование сетей и серверов""","256","3691437","1230479"
"""администрирование сетей и серверов""","161","3699679","1233226"
"""администрирование сетей и серверов""","231","3710670","1236890"
"""администрирование сетей и серверов""","31","3906681","1953340"
"""администрирование сетей и серверов""","157","3982141","1991070"
"""администрирование сетей и серверов""","201","4220796","1406932"
"""администрирование сетей и серверов""","80","5032838","1677612"
"""администрирование сетей и серверов""","109","5053696","1684565"
"""администрирование сетей и серверов""","221","5494736","2747368"
"""администрирование сетей и серверов""","294","6223919","3111959"
"""администрирование сетей и серверов""","206","6810672","3405336"
"""администрирование сетей и серверов""","114","7342907","3671453"
"""администрирование сетей и серверов""","108","7474015","3737007"
"""администрирование сетей и серверов""","129","7746219","3873109"
"""администрирование сетей и серверов""","218","7769135","3884567"
"""администрирование сетей и серверов""","323","7889342","2629780"
"""администрирование сетей и серверов""","324","8120830","4060415"
"""администрирование сетей и серверов""","204","8393073","4196536"
"""администрирование сетей и серверов""","259","8599701","4299850"
"""администрирование сетей и серверов""","46","8798401","4399200"
"""администрирование сетей и серверов""","128","8891044","4445522"
"""администрирование сетей и серверов""","70","8897592","4448796"
"""администрирование сетей и серверов""","319","9327862","3109287"
"""администрирование сетей и серверов""","243","9543895","4771947"
"""веб-разработка""","80","467925","233962"
"""веб-разработка""","20","636478","318239"
"""веб-разработка""","363","737646","245882"
"""веб-разработка""","103","1259009","629504"
"""веб-разработка""","344","1310281","436760"
"""веб-разработка""","178","1679571","559857"
"""веб-разработка""","345","1726506","575502"
"""веб-разработка""","28","1776616","592205"
"""веб-разработка""","92","1822072","911036"
"""веб-разработка""","99","1910734","955367"
"""веб-разработка""","324","2013246","671082"
"""веб-разработка""","185","2471773","1235886"
"""веб-разработка""","321","2517530","1258765"
"""веб-разработка""","114","2670173","890057"
"""веб-разработка""","345","3444225","1148075"
"""веб-разработка""","138","3470335","1735167"
"""веб-разработка""","187","3638731","1212910"
"""веб-разработка""","252","3898632","1949316"
"""веб-разработка""","168","4175883","1391961"
"""веб-разработка""","299","4301186","2150593"
